active_date,user_id,device_id,total_activity
2023-01-09,5f3f7fd850f4a50006b2e14a,5a1a31dab76fa08e585640b0,0
2023-01-09,5a28a89c209d1bd778fe4b3e,5a1a31dab76fa08e585640b0,0
2023-01-09,5e40db450b4d8d0008d5d9ce,5a1a31dab76fa08e585640b0,0
2023-01-09,635f753395f9ea000913c00c,5a1a31dab76fa08e585640b0,0
2023-01-09,60065d47a6e8e50006bd1af4,5a1a31dab76fa08e585640b0,0
2023-01-09,5c175dd8af10040008a0bc86,5a1a31dab76fa08e585640b0,0
2023-01-09,5a69560987ca44900586ebf6,5a1a31dab76fa08e585640b0,0
2023-01-09,63352938e1057f000764dc43,5a1a31dab76fa08e585640b0,0
2023-01-09,5afa31e31a9ea3c822d8bb11,5a1a31dab76fa08e585640b0,0
2023-01-09,631fd9153a01830008aa7ea9,5a1a31dab76fa08e585640b0,0
2023-01-09,5c78e9663a12430007298b6f,5a1a31dab76fa08e585640b0,0
2023-01-09,5a69560987ca44900586ebf3,5a1a31dab76fa08e585640b0,0
2023-01-09,5d4ce14914480a0008b4c65f,5a1a31dab76fa08e585640b0,0
2023-01-09,635b7870a535430007bdb3db,5a1a31dab76fa08e585640b0,0
2023-01-09,5afa641f5a796c76242d390a,5a1a31dab76fa08e585640b0,0
2023-01-09,5b18cc0003de0155505e3ead,5a1a31dab76fa08e585640b0,0
2023-01-09,60a1fdbd4af9be000793b7c6,5a1a31dab76fa08e585640b0,0
2023-01-09,5f17ed103ccf2400080ea33a,5a1a31dab76fa08e585640b0,0
2023-01-09,5a1bf6751f1519d0232db48d,5a1a31dab76fa08e585640b0,0
2023-01-09,5e893208c3c6fd00085bde88,5a1a31dab76fa08e585640b0,0
2023-01-09,5a3b6bf0679171536e784acf,5a1a31dab76fa08e585640b0,0
2023-01-09,6335155290185200078c195b,5a1a31dab76fa08e585640b0,0
2023-01-09,627db7fd4e4aae00077fea8b,5a1a31dab76fa08e585640b0,0
2023-01-09,5b83aeeff9e4f9e64d1c7d90,5a1a31dab76fa08e585640b0,0
2023-01-09,5e4de2c6e6987700098c86eb,5a1a31dab76fa08e585640b0,0
2023-01-09,5a20eda7f72006e04de7fb7c,5a20d6b20e839d1e697e4dbc,0
2023-01-09,616399a9f505f50007e1a3de,5a20d6b20e839d1e697e4dbc,0
2023-01-09,5a2614082aef002b50fb1016,5a26142bd80f1cf955039d93,0
2023-01-09,5b3ace59698a202d3b801094,5a26142bd80f1cf955039d93,0
2023-01-09,5e42ce6560a88a00084903cf,5a26e89a5329242d7334f92f,0
2023-01-09,5a54410eef08774254c5ddc1,5a279ad9a4d914e61e74bc4d,0
2023-01-09,60826facb3c3c700069ac9f4,5a279ad9a4d914e61e74bc4d,0
2023-01-09,60a5c57630963d0006b5b516,5a279ad9a4d914e61e74bc4d,0
2023-01-09,601b30764bbcc900060d7630,5a279ad9a4d914e61e74bc4d,0
2023-01-09,5a545616d38d593d06d4badb,5a279ad9a4d914e61e74bc4d,0
2023-01-09,613065518401ac0006f662bf,5a279ad9a4d914e61e74bc4d,0
2023-01-09,5a5458e6dfc6a3cc7b2df078,5a279ad9a4d914e61e74bc4d,0
2023-01-09,5a5494f7c09e0a3556ca2e5d,5a279ad9a4d914e61e74bc4d,0
2023-01-09,60826facb3c3c700069ac9f5,5a279ad9a4d914e61e74bc4d,0
2023-01-09,5f90c9711c0723000644a7df,5a28caf8b83324c27a380938,0
2023-01-09,5aa9e44911e4de9f5daaf3b3,5a28caf8b83324c27a380938,0
2023-01-09,6227fb8a6f77760008e59c5a,5a2e34f3c4c7fb7c1deee8a4,0
2023-01-09,5d01f2bf15949f00075368ed,5a2e34f3c4c7fb7c1deee8a4,0
2023-01-09,5f276838bf9a4f0008ba4e98,5a2e34f3c4c7fb7c1deee8a4,0
2023-01-09,635f8c08a535430007bf06e5,5a2e34f3c4c7fb7c1deee8a4,0
2023-01-09,5a521194713cd00b4dbb2c05,5a52122c340825704f63a5c7,0
2023-01-09,6285eb8e0a7e050008f0ecab,5a5b0e17769f323806c890a3,0
2023-01-09,5be47b353a61f535c65ca903,5a5b0e17769f323806c890a3,0
2023-01-09,63bbb4648b2756000744c867,5a5b0e17769f323806c890a3,0
2023-01-09,63bbb4648b2756000744c869,5a5b0e17769f323806c890a3,0
2023-01-09,63bbb4648b2756000744c868,5a5b0e17769f323806c890a3,0
2023-01-09,5fc52c6fd43adb00065d7bf8,5a5b0e17769f323806c890a3,0
2023-01-09,5c32c38f66cab70008e321f1,5a5b0e17769f323806c890a3,0
2023-01-09,5a7dca9320480a5f6a290a5f,5a7318133bfa061c169a9e0e,0
2023-01-09,61a88bc8b2b5750007852163,5a7318133bfa061c169a9e0e,0
2023-01-09,5c6d6cf1d28d5100082abbd1,5a84366ad3f660c308489d99,0
2023-01-09,6120b7d980316300068851a9,5a8813d2875b38ba4d70633a,0
2023-01-09,62d3bb141062b000082a4c95,5a8813d2875b38ba4d70633a,0
2023-01-09,6167d9346f323c00064851aa,5a8813d2875b38ba4d70633a,0
2023-01-09,63acc166443d8e0007d729df,5a8d36b8598151da69bf830c,0
2023-01-09,60c6b6bc9410c500062051e4,5a8d36b8598151da69bf830c,0
2023-01-09,58fa51296f6432da0ad99c3a,5a8d36b8598151da69bf830c,0
2023-01-09,5d8ddca3e866be00085bf461,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5ef050a6886386000859cf0e,5a8e915a014e2b3e7ec6005f,0
2023-01-09,63465a508fe798000751609f,5a8e915a014e2b3e7ec6005f,0
2023-01-09,62399caa5c062500085d288f,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5c6fb45cae84cb000994d387,5a8e915a014e2b3e7ec6005f,0
2023-01-09,61fbae807c1dc7000a5148ee,5a8e915a014e2b3e7ec6005f,0
2023-01-09,612333a945bdb10006fc4fb9,5a8e915a014e2b3e7ec6005f,0
2023-01-09,602d3415de08c700066038e7,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5bead9992465b408002e7899,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5c4739a71b179f0008e631d9,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5e6f425e85fd830008a5b215,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5c136d504712be000882b05e,5a8e915a014e2b3e7ec6005f,0
2023-01-09,5ccea7abd5a5e50008611082,5a8e915a014e2b3e7ec6005f,0
2023-01-09,6347b2a1dc06dd0008b66ea0,5a8e915a014e2b3e7ec6005f,0
2023-01-09,63b58c6969541c000771ee30,5a8e915a014e2b3e7ec6005f,0
2023-01-09,61d7990136c397000851fa23,5a9743bbef5fd4d60dbb0e45,0
2023-01-09,5c58d8b35c05500008722b37,5a9743bbef5fd4d60dbb0e45,0
2023-01-09,5ac62ae2cb693ced0c0eea7b,5a9811916c5c690f051d1b1e,0
2023-01-09,5b0fe5942c8cdfbe59b55c0f,5a9811916c5c690f051d1b1e,0
2023-01-09,5b1a7f093654fbd716f98bfe,5a9811916c5c690f051d1b1e,0
2023-01-09,62339d804ed9cc0008690f3c,5a9f6aa5589988214a3a2438,0
2023-01-09,5aa6313598092d6a39c73515,5aa630e8af4579d11639659b,0
2023-01-09,5aa9f91ee5f912275adb1eac,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,5aa9f91ee5f912275adb1eab,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,5ac1ade12e98f3911d58e719,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,63a3e52bb71ceb00074b055a,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,5aa9fe89fbb058483b5ca5ce,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,63a3e540279fc50007826aef,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,5aa9d8059b64daf20c0e8371,5aa9eeaa9abf0c3a5f86a77c,0
2023-01-09,5a0e485383fbc7920c48c95b,5acbc21f32dd8a0013d36030,0
2023-01-09,624b05a369fbaf00074d5be7,5accb1e700ac5eff73f2b38d,0
2023-01-09,5acb5c399ad2c2ca0a5569f4,5accb1e700ac5eff73f2b38d,0
2023-01-09,5adec495984c8a7a1778c5e6,5adec4c398bfdabd70b1c773,0
2023-01-09,6011e2a90e6ce80006299b34,5adf5b554b59413e71b8ca5b,0
2023-01-09,5ae2d4cd1ffbbfb82be0e178,5ae2d4faa34fd5ee6ef7603c,0
2023-01-09,5ae5dfbb7417720216db944b,5ae5dff17bbfaf7857a2ed49,0
2023-01-09,5f28d65fb75df20008c77311,5ae5dff17bbfaf7857a2ed49,0
2023-01-09,63b2e51784b6aa000615642c,5ae8657c64bab15457321f97,0
2023-01-09,63b2e4ffbd9a5d0007ea2f5f,5ae8657c64bab15457321f97,0
2023-01-09,5ae864e43dd524c57e013d3f,5ae8657c64bab15457321f97,0
2023-01-09,62faef80f7a2450006693858,5ae9b15df55bc3ee22fb61bc,0
2023-01-09,5af7522f416a23e45eaa0edc,5af7529b416a23e45eaa0edf,0
2023-01-09,5dc2bfa77a4e580008189983,5b07bd8c5475142d6a8815c2,0
2023-01-09,5e2e9f01bcb7b3000826e942,5b07bd8c5475142d6a8815c2,0
2023-01-09,5e2e9f31a1d42d00084ad717,5b07bd8c5475142d6a8815c2,0
2023-01-09,5ffebb4dfdcd99000602ecf0,5b07bd8c5475142d6a8815c2,0
2023-01-09,60c9d5f2dbcbc900070e0bea,5b07bd8c5475142d6a8815c2,0
2023-01-09,5c586ce7db7eb800083be931,5b07bd8c5475142d6a8815c2,0
2023-01-09,624e954af1537b000821e48d,5b07bd8c5475142d6a8815c2,0
2023-01-09,61961db2b838560008c39943,5b07bd8c5475142d6a8815c2,0
2023-01-09,619251c664aa760006ec846e,5b07bd8c5475142d6a8815c2,0
2023-01-09,5e5ccac3742ceb0008c8bf51,5b07bd8c5475142d6a8815c2,0
2023-01-09,5f6caceb9ccf3500063340f8,5b07bd8c5475142d6a8815c2,0
2023-01-09,621c9f33f0e0c30008fd5b65,5b07bd8c5475142d6a8815c2,0
2023-01-09,607d1442e616320007836d7f,5b07bd8c5475142d6a8815c2,0
2023-01-09,5ffc27258f02df00069a62e0,5b07bd8c5475142d6a8815c2,0
2023-01-09,61f12607e9daa30008d6875b,5b07bd8c5475142d6a8815c2,0
2023-01-09,5dc29581992169000811bd44,5b07bd8c5475142d6a8815c2,0
2023-01-09,5dc43d7e3aaa280008de55c5,5b07bd8c5475142d6a8815c2,0
2023-01-09,5dc294fdc1109b000815081e,5b07bd8c5475142d6a8815c2,0
2023-01-09,61b9a6ef9b583d000756f455,5b07bd8c5475142d6a8815c2,0
2023-01-09,5b07d4720ad4637f6be61bf7,5b07bd8c5475142d6a8815c2,0
2023-01-09,5e26cdc7966af200089fb849,5b07bd8c5475142d6a8815c2,0
2023-01-09,5dad9dccf5367a00089be5c6,5b20eeef619603c9551cf868,0
2023-01-09,615b1599f18805000716a078,5b3a4169f4fda4e66d8597bb,0
2023-01-09,5c870deb4fdec50008e91dcb,5b3afc94315f143a098fce75,0
2023-01-09,624a82b999995e000929477e,5b3afc94315f143a098fce75,0
2023-01-09,629de88f4c33b3000847c425,5b3eb65738b7ef7b1d6dcac1,0
2023-01-09,61b7634ed7ddc400076a0897,5b587cef0745cb0f08b17307,0
2023-01-09,62456449f4c4700008570591,5b587cef0745cb0f08b17307,0
2023-01-09,5e414b4679c3d00008835607,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,5b587cb96e0f113475b2f104,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,5be983b9cf03660800f47554,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,619503c1d1844f00088f3e9b,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,5b5b13e24d33dcf76ed16eee,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,618d2a916eee9a000775c44b,5b587cf93f5e0edb7cc2abb1,0
2023-01-09,5b6407cf0944b59e61a92c2f,5b640b1f145150f96246365f,0
2023-01-09,5e4ab9de5cc090000898755c,5b6d9016db28d72551767840,0
2023-01-09,5f80893314645100060d01f9,5b6d9016db28d72551767840,0
2023-01-09,61c2ec180b997d0008ac86e0,5b6d9016db28d72551767840,0
2023-01-09,606a5cc47ebad7000660d53c,5b7394be9eaaacfe5306fab5,0
2023-01-09,623917cdf8a0b500074c7b8c,5b7394be9eaaacfe5306fab5,0
2023-01-09,5cf5be550f1c0900079716e8,5b7394be9eaaacfe5306fab5,0
2023-01-09,63323e9bd896a70008a145c3,5b7394be9eaaacfe5306fab5,0
2023-01-09,621328c77b21a900077e4952,5b7394be9eaaacfe5306fab5,0
2023-01-09,5b73a628d29613546a38d087,5b7394be9eaaacfe5306fab5,0
2023-01-09,5b7931b3157fcd9a318cbb99,5b793263f431f8f4156a00fa,0
2023-01-09,5ba155908f07784c0fc6f7c8,5b9c08a6ae49fd3427e48748,0
2023-01-09,60ed4b81e727210006009060,5ba49ebca2536d7273d24a0d,0
2023-01-09,606c14f94e4dd9000614aae1,5ba49ebca2536d7273d24a0d,0
2023-01-09,5bb5d8123944601e608bc144,5bb5c7ea04c339fd26f4c494,0
2023-01-09,62d4b037a958350009cd4928,5bb8546f3dedc203fc8e6d85,0
2023-01-09,63461278779d0b000786207b,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5dcef97e27211d000834a7da,5bb8546f3dedc203fc8e6d85,0
2023-01-09,63297b169a2f69000881714f,5bb8546f3dedc203fc8e6d85,0
2023-01-09,6307a7ed77893000074298ab,5bb8546f3dedc203fc8e6d85,0
2023-01-09,60c7fb906af67400076ae6fc,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5c44acb171e39b0007fe4598,5bb8546f3dedc203fc8e6d85,0
2023-01-09,606fd1e9effdad0007231a4a,5bb8546f3dedc203fc8e6d85,0
2023-01-09,633bb4ca23e88b0007c40866,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5bba4dce549e1539cebeeb39,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5bbc25d215e2b3d268abbdc7,5bb8546f3dedc203fc8e6d85,0
2023-01-09,6246fbfe3fa9eb000755fbda,5bb8546f3dedc203fc8e6d85,0
2023-01-09,62a6b2194ad42b000a7d5363,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5bba4dce549e1539cebeeb28,5bb8546f3dedc203fc8e6d85,0
2023-01-09,609b915a5173ae00061f6f57,5bb8546f3dedc203fc8e6d85,0
2023-01-09,5f1fdb63a95075000866b44a,5bb8546f3dedc203fc8e6d85,0
2023-01-09,627baae3199d5f00085035d1,5bbb57bdfcea85380a4d52eb,0
2023-01-09,60ffd958ff47e000073aeb1e,5bbb57bdfcea85380a4d52eb,0
2023-01-09,5bfba8999c44890800ba7933,5bbc99cde2ddc6f244271291,0
2023-01-09,6311ece9fe63b10008e8dee2,5bbc99cde2ddc6f244271291,0
2023-01-09,5bbd90f2be59d72b43f66dff,5bbcc4f665cde55b4422aacc,0
2023-01-09,62c2c7a2df4c70000733dc64,5bbcc4f665cde55b4422aacc,0
2023-01-09,61fad4f8b3f08e0009eaa733,5bbcc4f665cde55b4422aacc,0
2023-01-09,6315a1abc1099e0008b0f97e,5bbcc4f665cde55b4422aacc,0
2023-01-09,5bc3d71aa8aee0de31850f70,5bc3d750ff6d2f447a5c0f24,0
2023-01-09,5ca333700ddf02000873b578,5bc3d750ff6d2f447a5c0f24,0
2023-01-09,5d5e173ed6a309000829e04d,5bc5b918498f93e3894669e6,0
2023-01-09,623c2ac074cef40007b5758a,5bc5b918498f93e3894669e6,0
2023-01-09,6226a4256cec22000762cae7,5bc5b918498f93e3894669e6,0
2023-01-09,634cea35f9d7d60007d72a43,5bc5b918498f93e3894669e6,0
2023-01-09,5bc68820c1a85bf72494e20e,5bc5b918498f93e3894669e6,0
2023-01-09,5c3d863e6cbb26000ae09aab,5bc5b918498f93e3894669e6,0
2023-01-09,62fb37b13a9ce100074c9c94,5bc5b918498f93e3894669e6,0
2023-01-09,5e3147342bb2510008c0acc2,5bc5b918498f93e3894669e6,0
2023-01-09,5c8773c973ece300080bdcdd,5bc623a0c196e20c3aa9391f,0
2023-01-09,626fd3c9bd4c4a00070c9b1c,5bd067f1fe3dff494ef7610b,0
2023-01-09,5ce7a178cd8d530008c8eeb3,5bd469de2026a90800d203a3,0
2023-01-09,5bda70d26673b8d7d5ddad82,5bda7131b195799e6be913ed,0
2023-01-09,5be2ea901d986d0800ad30e4,5be437b61dd37f0c00f316a0,0
2023-01-09,633d5526f255a400074f8048,5be437b61dd37f0c00f316a0,0
2023-01-09,5beaf6623d95dc0800b22ffe,5beaf699a3235308002ff319,0
2023-01-09,63060637c02a790007c5f6cc,5beaf699a3235308002ff319,0
2023-01-09,5e8b1ef61f2e090008ba238b,5bf50890e6e0cd0800e42385,0
2023-01-09,63522ca49dc9580008eac64f,5bf50890e6e0cd0800e42385,0
2023-01-09,6269f05310c29100070e4c34,5bf50890e6e0cd0800e42385,0
2023-01-09,61aebb2a092cf30008ab6563,5bf50890e6e0cd0800e42385,0
2023-01-09,5d7b79814696760008cd0e63,5bf6e5b10556d308002aa25e,0
2023-01-09,63522005e8f5d40007cc4531,5c051d6fa51f9b000806dccf,0
2023-01-09,60988a806e1cfd00060eb198,5c051d6fa51f9b000806dccf,0
2023-01-09,5c09a862d72af00008dda3a6,5c09aa3bd72af00008dda3b6,0
2023-01-09,5c0f5a69cb5e490008c50640,5c0f5ace615eb20008933418,0
2023-01-09,5ecc73ea2e57d800082b68cf,5c104cba1ca75c0009898bdc,0
2023-01-09,5ce1ff2f69b81e0008478404,5c124ca15f871a0008a26135,0
2023-01-09,6200a9e09b8bed00088218e6,5c124ca15f871a0008a26135,0
2023-01-09,5a93cc5f39ed915511d2e7b4,5c124ca15f871a0008a26135,0
2023-01-09,60083ae090735b0006e55e1d,5c19177b61f2910008d318e4,0
2023-01-09,5c1ab405ab4a55000dc709d8,5c1a5c589f978e00094708af,0
2023-01-09,5c2c28611c1f1300082ff5b1,5c2c288352961900071ee353,0
2023-01-09,623972cda8119c0008ff124d,5c37732d43e6a500081c41d6,0
2023-01-09,62385b5aa8119c0008fef28d,5c37732d43e6a500081c41d6,0
2023-01-09,5c8907eb4736c10008133430,5c37732d43e6a500081c41d6,0
2023-01-09,5e552b2c9b358c000962bcfd,5c3dad893ac5370008e7bace,0
2023-01-09,61a6598de6f70d00080182c2,5c3dad893ac5370008e7bace,0
2023-01-09,5c4aa1874a4f390007a2303d,5c496deb9a35a00008dd785a,0
2023-01-09,5c4aa1874a4f390007a2303b,5c496deb9a35a00008dd785a,0
2023-01-09,5c4aa62dbcbafe0008d1963a,5c496deb9a35a00008dd785a,0
2023-01-09,61403651d42a7e0006a9edb7,5c496deb9a35a00008dd785a,0
2023-01-09,62f130221c410100084eaad8,5c496deb9a35a00008dd785a,0
2023-01-09,5c4a1ef239c6ed0008d1faf5,5c498c9168a98900082fbcb9,0
2023-01-09,5cd574c1e036e80008aef3b9,5c4b6ddc9cffde0008bea3b1,0
2023-01-09,5f1ff5e3e3a0c8000827e11e,5c4b6ddc9cffde0008bea3b1,0
2023-01-09,5c4ec567a720eb0008180e26,5c4ec59bc9d71a00089a172e,0
2023-01-09,5c4ec874a5d9cb00071f94fd,5c4ec59bc9d71a00089a172e,0
2023-01-09,5e5f04d92942e30008acb6b1,5c4ec59bc9d71a00089a172e,0
2023-01-09,5dc5670b95e6c30008cb3024,5c5bfce291f3f300086bf7ac,0
2023-01-09,5c5d4157144b0d0008f377c3,5c5d3240c6b5d2000859e078,0
2023-01-09,63b2f133101f1f00079579bb,5c5f597873540c0008035c45,0
2023-01-09,636b992863bd6b0007f5df02,5c5f597873540c0008035c45,0
2023-01-09,6294bb35cb24e1000879affa,5c5f597873540c0008035c45,0
2023-01-09,5c6600ed96466c000852c75a,5c610463ac591a0008b859cf,0
2023-01-09,5eb2058eb79998000868e7f7,5c610463ac591a0008b859cf,0
2023-01-09,5a08e8462e0608fe7f78b9a5,5c610463ac591a0008b859cf,0
2023-01-09,5a09980e3dcfc7a4234a902c,5c610463ac591a0008b859cf,0
2023-01-09,6371f2314cbe350006562e3d,5c610463ac591a0008b859cf,0
2023-01-09,5cd13e9700809f0009500316,5c610463ac591a0008b859cf,0
2023-01-09,5e0d453666ec00000740cc5e,5c610463ac591a0008b859cf,0
2023-01-09,5c6acca01a9832000887ce61,5c612a239d499c0008915e6c,0
2023-01-09,5d15bc9aa2d7cf0008c605bb,5c612a239d499c0008915e6c,0
2023-01-09,5d15bc9aa2d7cf0008c605bc,5c612a239d499c0008915e6c,0
2023-01-09,6065d6c5f3be6800060d47fe,5c612a239d499c0008915e6c,0
2023-01-09,5d120bb3cd38b80008a630e0,5c612a239d499c0008915e6c,0
2023-01-09,5c6a4caf20a2630008bd07b1,5c664357f4c853000806d36b,0
2023-01-09,5ddb59d7fb242600084b199c,5c7627802fe7b800074c658e,0
2023-01-09,617f45899f9ef80006565291,5c7627802fe7b800074c658e,0
2023-01-09,5cd2e296eeb8420008a88604,5c80d4ffa4cee20009f03a82,0
2023-01-09,639ae04c48a17c0007e437fb,5c90a37bfe80ed000874a04e,0
2023-01-09,5c6d8653790eb10008e24f92,5cacf5bc2fc1bc0008a1ce4e,0
2023-01-09,5cc81d61062dfa0008866580,5cacf5bc2fc1bc0008a1ce4e,0
2023-01-09,5ccaa7ccbd9c4d0008521cd4,5cb5ac551778b600081532fc,0
2023-01-09,5f297a6cf8bed60008778432,5cb739109e8e340008276b62,0
2023-01-09,5cd0ade589a2f100088488cb,5ccf89404e3aec0009f6628b,0
2023-01-09,5ce4a7d19d82ff0008013dc9,5ce4a82f18c01b0008db082b,0
2023-01-09,62ba96bc77b1d000082600a7,5ce4a82f18c01b0008db082b,0
2023-01-09,61dcb122a4ad1100088f551c,5cf1963d5683c70008ae5d43,0
2023-01-09,634062075823e60007c63e48,5cf1963d5683c70008ae5d43,0
2023-01-09,61ccf42f0309990007be48ab,5cf1963d5683c70008ae5d43,0
2023-01-09,61dcb121a4ad1100088f550b,5cf1963d5683c70008ae5d43,0
2023-01-09,61ccf4300309990007be48bf,5cf1963d5683c70008ae5d43,0
2023-01-09,61ccf42f0309990007be48af,5cf1963d5683c70008ae5d43,0
2023-01-09,6297f026a93e640008117e27,5cf1963d5683c70008ae5d43,0
2023-01-09,636ee2620fddba0007903747,5cf1963d5683c70008ae5d43,0
2023-01-09,61ccf4300309990007be48c2,5cf1963d5683c70008ae5d43,0
2023-01-09,607cc51e7ebad7000668c9e0,5cfde1af0ff64c0007157af6,0
2023-01-09,5f60a7dd674790000604b4e0,5d028945b99f8b0009f8e54c,0
2023-01-09,6255ba66b22acd0007c820ba,5d028945b99f8b0009f8e54c,0
2023-01-09,5f7a7056daf6eb000649540d,5d033469017a09000884f227,0
2023-01-09,5d035055402dde0008c7f09d,5d034249017a09000884f4a5,0
2023-01-09,5ddfa6324065bc000923827f,5d034249017a09000884f4a5,0
2023-01-09,5ddfa5734cb22300098b8541,5d034249017a09000884f4a5,0
2023-01-09,63b23cb85aa316000737d0c6,5d034249017a09000884f4a5,0
2023-01-09,639cbb3b8990630006ffdf43,5d163da589f7010008b2fdd2,0
2023-01-09,61b5e6f2618a8c000877274d,5d18775d0e9869000894de56,0
2023-01-09,638f66e9dd4cde0007ee60ca,5d18775d0e9869000894de56,0
2023-01-09,5d187738c98a740008892a06,5d18775d0e9869000894de56,0
2023-01-09,5dbb916074346d00089a9b8d,5d19a7f4c926d50009ceb060,0
2023-01-09,5e0d94d39fed6d0009571047,5d19a7f4c926d50009ceb060,0
2023-01-09,611609f42c7881000628f362,5d19a7f4c926d50009ceb060,0
2023-01-09,5da9d3bada4e31000885f715,5d22fa9e1f04a80009a009d4,0
2023-01-09,6304033f2a73f50007a4b1c0,5d3453f6f699840008180172,0
2023-01-09,6353b339e03787000892233d,5d3453f6f699840008180172,0
2023-01-09,6374da23f11d1800083ce254,5d34b342c43f0c00081b313a,0
2023-01-09,5d43c200628b2c00083c4a86,5d355a901cb09d0008e1be98,0
2023-01-09,5f8d85f2f5056d0006279d50,5d4062a30647a20008c19453,0
2023-01-09,5d41b2888069400008e15594,5d4062a30647a20008c19453,0
2023-01-09,5d67aba296a3a300085e0f3f,5d40f187251d20000888a195,0
2023-01-09,63a91037fa9a170007dd7ba3,5d40f187251d20000888a195,0
2023-01-09,61a1bbea33fe580006dec207,5d493dee66ebbd00078ff82c,0
2023-01-09,61809a45f070ee00060e1004,5d6793e8bc182b0008371291,0
2023-01-09,613054c5c7d50800070d7110,5d6793e8bc182b0008371291,0
2023-01-09,5d68cff2f675f40008150148,5d6793e8bc182b0008371291,0
2023-01-09,5d68cb303077d30008a2efbf,5d6793e8bc182b0008371291,0
2023-01-09,5ef2bc3bbd359400076e3b2c,5d6793e8bc182b0008371291,0
2023-01-09,5d71bc504a25c100080027b1,5d6793e8bc182b0008371291,0
2023-01-09,60e6a0fa5c13f8000688bc08,5d6f566d5a3ec0000863d44c,0
2023-01-09,5d805bd3762b0f00085dce1c,5d701cc31d6a4800084e09ee,0
2023-01-09,63208e316e94fc0009e70967,5d7268755489de0008f08208,0
2023-01-09,5ffc32e1957b4100060cce3b,5d7268755489de0008f08208,0
2023-01-09,5fad4ad05567d900061e2f72,5d7268755489de0008f08208,0
2023-01-09,5db6fc954dd8e9000802c260,5d727c544be2b30008323239,0
2023-01-09,5d807b29023a6b0008444dbc,5d7585a2bc06b700084f8cdb,0
2023-01-09,5de247518446ed00087264c5,5d8dfc794e9dbd0007486784,0
2023-01-09,6346b840f513a80007f81209,5d92a5352436e700086d8eb2,0
2023-01-09,6346b840f513a80007f81207,5d92a5352436e700086d8eb2,0
2023-01-09,5d9617a11444e500086b6b93,5d960f748014c10007c8bbf8,0
2023-01-09,601b66b74bbcc900060da9b6,5d960f748014c10007c8bbf8,0
2023-01-09,5f857672bc86790006b3c711,5d988654df9e3e00087d8c4c,0
2023-01-09,631ed21e828e710008a98661,5d988654df9e3e00087d8c4c,0
2023-01-09,5d9a8bda2fd6760008f47998,5d9a8cccd23c9b0008b00152,0
2023-01-09,63b8354a2491360007d33e56,5d9c82f0ad7bf60009d7f10c,0
2023-01-09,6290516581477f0007753295,5da3c9989f14fd0008617398,0
2023-01-09,634633180808bd00069e6bf6,5da3c9989f14fd0008617398,0
2023-01-09,638d4df8398160000783e85b,5da3c9989f14fd0008617398,0
2023-01-09,634633180808bd00069e6bf7,5da3c9989f14fd0008617398,0
2023-01-09,629efe602502c000078ee93e,5da3c9989f14fd0008617398,0
2023-01-09,62c283ad33b5b7000756006a,5da3c9989f14fd0008617398,0
2023-01-09,6387f22c0b13fc00078db0c8,5da3c9989f14fd0008617398,0
2023-01-09,63881277de47bf00075d9e96,5da3c9989f14fd0008617398,0
2023-01-09,5fc8675cd43adb00065eb8b7,5da5430f9ce0890007395bcf,0
2023-01-09,6065a94cb752290007ed4908,5da5430f9ce0890007395bcf,0
2023-01-09,6098a7445cc9d300064cd6a0,5da5430f9ce0890007395bcf,0
2023-01-09,60f8e6693b080a0006dec479,5da5430f9ce0890007395bcf,0
2023-01-09,62ddf88bc546aa0007d3bb84,5da5430f9ce0890007395bcf,0
2023-01-09,5da5c5d320fdfc0007e44a91,5da5430f9ce0890007395bcf,0
2023-01-09,600e3ac96eb9f60007342a5b,5da5430f9ce0890007395bcf,0
2023-01-09,63a891631a3b5100078e04c7,5da5430f9ce0890007395bcf,0
2023-01-09,6170d659c6504c0007fc1d3e,5da5430f9ce0890007395bcf,0
2023-01-09,63a275c04dac1700076d41f7,5da7c12633bc4e000abaadee,0
2023-01-09,6368b72e9a76ff000810890e,5db14dd0c7193500086a7cf2,0
2023-01-09,62132ccf2d5c470007e45f63,5db14dd0c7193500086a7cf2,0
